age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status,max_allowed_loan
23.0,59000,MORTGAGE,7,DEBTCONSOLIDATION,12000,7.9,0.2,N,2,1,12000
23.0,50000,RENT,3,EDUCATION,20000,13.99,0.4,Y,3,1,20000
23.0,62900,MORTGAGE,3,MEDICAL,15000,15.99,0.21,Y,3,1,15000
23.0,39600,RENT,4,EDUCATION,6000,17.49,0.15,N,2,1,6000
23.0,45000,RENT,4,EDUCATION,15000,10.75,0.33,N,4,1,15000
23.0,30000,RENT,1,MEDICAL,8000,12.92,0.27,Y,3,1,8000
23.0,74500,RENT,1,DEBTCONSOLIDATION,7475,13.67,0.09,Y,3,1,7475
23.0,58650,RENT,7,MEDICAL,7000,15.37,0.1,Y,4,1,7000
23.0,44160,RENT,7,DEBTCONSOLIDATION,10000,13.24,0.23,N,3,1,10000
23.0,30000,RENT,0,EDUCATION,12000,13.47,0.4,N,3,1,12000
23.0,20000,RENT,2,EDUCATION,3000,11.89,0.15,N,4,1,3000
23.0,39000,RENT,3,MEDICAL,15000,10.25,0.38,N,3,1,15000
23.0,44004,RENT,1,DEBTCONSOLIDATION,2000,15.65,0.05,Y,3,1,2000
23.0,34000,RENT,4,VENTURE,11000,15.68,0.32,N,3,1,11000
23.0,39000,RENT,3,EDUCATION,5000,14.09,0.13,N,3,1,5000
23.0,29000,MORTGAGE,2,PERSONAL,6000,15.62,0.21,Y,4,1,6000
23.0,51000,RENT,3,EDUCATION,20000,6.54,0.39,N,4,1,20000
23.0,69000,RENT,2,PERSONAL,10000,17.58,0.14,N,3,1,10000
23.0,43200,RENT,7,EDUCATION,18000,10.74,0.42,N,2,1,18000
23.0,54000,MORTGAGE,0,HOMEIMPROVEMENT,10200,14.91,0.19,Y,2,1,10200
23.0,54000,MORTGAGE,5,MEDICAL,8000,15.99,0.15,N,2,1,8000
23.0,113000,MORTGAGE,2,DEBTCONSOLIDATION,25000,14.91,0.22,Y,2,1,25000
23.0,48500,RENT,7,DEBTCONSOLIDATION,20500,9.91,0.42,N,2,1,20500
23.0,70550,RENT,2,DEBTCONSOLIDATION,14000,8.49,0.16,N,4,1,14000
23.0,67000,RENT,5,VENTURE,24000,11.83,0.36,N,2,1,24000
23.0,30000,RENT,7,DEBTCONSOLIDATION,10000,9.32,0.33,N,3,1,10000
23.0,75600,MORTGAGE,1,PERSONAL,2700,11.71,0.04,N,2,1,2700
23.0,24000,RENT,0,DEBTCONSOLIDATION,1500,11.86,0.06,N,3,1,1500
23.0,25000,RENT,1,HOMEIMPROVEMENT,7000,14.74,0.28,Y,2,1,7000
23.0,58000,RENT,8,EDUCATION,20000,13.72,0.34,N,3,1,20000
23.0,44004,RENT,0,PERSONAL,7000,13.57,0.16,Y,3,1,7000
23.0,39000,RENT,2,VENTURE,20000,12.29,0.51,N,4,1,20000
23.0,32000,RENT,2,HOMEIMPROVEMENT,7000,13.79,0.22,N,3,1,7000
23.0,44000,MORTGAGE,1,PERSONAL,14000,14.42,0.33,N,3,1,14000
23.0,57936,RENT,6,MEDICAL,15000,14.42,0.28,N,4,1,15000
23.0,39000,RENT,0,HOMEIMPROVEMENT,15000,15.58,0.38,N,4,1,15000
23.0,44000,RENT,7,PERSONAL,10000,10.59,0.23,N,4,1,10000
23.0,88000,RENT,0,HOMEIMPROVEMENT,10000,15.31,0.11,Y,3,1,10000
23.0,72250,RENT,7,MEDICAL,30000,8.9,0.35,N,3,1,30000
23.0,25200,RENT,2,DEBTCONSOLIDATION,6000,15.95,0.23,N,2,1,6000
23.0,28500,RENT,0,EDUCATION,10000,9.63,0.35,N,2,1,10000
23.0,42000,RENT,4,HOMEIMPROVEMENT,20000,14.09,0.48,Y,4,1,20000
23.0,44004,MORTGAGE,7,DEBTCONSOLIDATION,2000,16.89,0.05,N,2,1,2000
23.0,56000,RENT,7,MEDICAL,15000,16.02,0.27,Y,2,1,15000
23.0,24000,RENT,2,DEBTCONSOLIDATION,10000,6.62,0.42,N,4,1,10000
23.0,59000,RENT,7,PERSONAL,15000,14.96,0.25,Y,2,1,15000
23.0,72000,RENT,7,EDUCATION,20000,10.0,0.28,N,3,1,20000
23.0,61100,MORTGAGE,7,DEBTCONSOLIDATION,25000,13.43,0.41,N,3,1,25000
23.0,48000,RENT,3,VENTURE,20000,13.47,0.42,N,4,1,20000
23.0,44000,RENT,2,DEBTCONSOLIDATION,18000,15.65,0.41,N,4,1,18000
23.0,32000,RENT,1,HOMEIMPROVEMENT,2500,14.61,0.08,Y,2,1,2500
23.0,30000,RENT,5,EDUCATION,12000,10.36,0.4,N,4,1,12000
23.0,54000,RENT,4,MEDICAL,9600,13.99,0.18,Y,3,1,9600
23.0,26000,RENT,7,DEBTCONSOLIDATION,8000,10.65,0.31,N,2,1,8000
23.0,55000,MORTGAGE,7,DEBTCONSOLIDATION,6500,13.87,0.12,Y,3,1,6500
23.0,39000,MORTGAGE,7,HOMEIMPROVEMENT,3000,6.03,0.08,N,3,1,3000
23.0,66725,RENT,5,MEDICAL,10000,11.26,0.13,N,3,1,10000
23.0,28000,RENT,7,DEBTCONSOLIDATION,8000,17.26,0.29,Y,4,1,8000
23.0,73500,RENT,7,HOMEIMPROVEMENT,5000,21.74,0.07,N,4,1,5000
23.0,48000,RENT,6,MEDICAL,20000,10.62,0.43,N,3,1,20000
23.0,35000,RENT,0,VENTURE,12000,11.71,0.34,N,4,1,12000
23.0,64000,MORTGAGE,7,PERSONAL,6400,7.49,0.11,N,2,1,6400
23.0,44172,RENT,7,VENTURE,15000,11.12,0.34,N,4,1,15000
23.0,44000,RENT,2,EDUCATION,13000,13.47,0.3,Y,4,1,13000
23.0,56004,RENT,4,HOMEIMPROVEMENT,8000,12.92,0.15,N,2,1,8000
23.0,28000,RENT,5,EDUCATION,12000,14.27,0.43,Y,4,1,12000
23.0,66000,MORTGAGE,0,DEBTCONSOLIDATION,4800,12.69,0.07,N,4,1,4800
23.0,46000,MORTGAGE,0,DEBTCONSOLIDATION,9000,19.42,0.2,Y,4,1,9000
23.0,42000,RENT,6,VENTURE,12000,10.37,0.29,N,4,1,12000
23.0,37500,MORTGAGE,0,MEDICAL,10000,9.32,0.27,N,3,1,10000
23.0,78000,RENT,4,EDUCATION,3000,16.89,0.04,N,4,1,3000
23.0,83000,MORTGAGE,5,PERSONAL,15000,10.65,0.18,N,4,1,15000
23.0,39696,MORTGAGE,3,DEBTCONSOLIDATION,13750,17.58,0.36,N,4,1,13750
23.0,30000,RENT,2,PERSONAL,5000,16.0,0.17,N,4,1,5000
23.0,58000,RENT,4,PERSONAL,20000,15.31,0.34,N,2,1,20000
23.0,44000,RENT,3,EDUCATION,6200,15.62,0.14,Y,4,1,6200
23.0,30000,RENT,0,EDUCATION,10000,12.53,0.33,N,2,1,10000
23.0,55000,RENT,2,DEBTCONSOLIDATION,15000,15.95,0.27,N,4,1,15000
23.0,54000,MORTGAGE,3,DEBTCONSOLIDATION,7500,11.03,0.14,N,2,1,7500
23.0,100000,MORTGAGE,0,MEDICAL,1000,7.51,0.01,N,4,1,1000
23.0,42000,RENT,7,EDUCATION,15000,13.49,0.36,N,3,1,15000
23.0,59000,MORTGAGE,5,MEDICAL,4000,7.14,0.07,N,4,1,4000
23.0,87550,RENT,0,EDUCATION,9000,7.51,0.09,N,2,1,9000
23.0,36000,MORTGAGE,0,EDUCATION,8000,14.65,0.22,N,4,1,8000
23.0,30000,RENT,7,DEBTCONSOLIDATION,9000,13.16,0.3,N,3,1,9000
23.0,59000,RENT,7,MEDICAL,7500,14.74,0.12,N,2,1,7500
23.0,51000,RENT,3,DEBTCONSOLIDATION,20000,18.25,0.41,Y,2,1,20000
23.0,83000,MORTGAGE,7,PERSONAL,12000,11.97,0.14,Y,2,1,12000
23.0,36000,RENT,2,PERSONAL,6000,10.59,0.17,N,3,1,6000
23.0,30000,RENT,6,MEDICAL,10000,13.49,0.33,Y,4,1,10000
23.0,60000,RENT,7,PERSONAL,20000,7.88,0.33,N,2,1,20000
23.0,32000,RENT,0,EDUCATION,3000,12.87,0.09,Y,4,1,3000
23.0,78000,MORTGAGE,7,DEBTCONSOLIDATION,5000,8.0,0.06,N,3,1,5000
23.0,25000,RENT,0,DEBTCONSOLIDATION,10000,6.54,0.4,N,3,1,10000
23.0,50000,RENT,4,PERSONAL,18225,11.11,0.36,N,2,1,18225
23.0,46000,RENT,7,DEBTCONSOLIDATION,16000,10.99,0.36,N,3,1,16000
23.0,55784,RENT,8,EDUCATION,2400,12.53,0.04,N,3,1,2400
23.0,38400,RENT,7,DEBTCONSOLIDATION,12000,12.69,0.32,N,4,1,12000
23.0,40000,RENT,1,EDUCATION,15000,12.87,0.38,N,4,1,15000
23.0,44000,RENT,0,MEDICAL,16000,16.32,0.37,Y,3,1,16000
23.0,45000,RENT,0,EDUCATION,15000,7.51,0.33,N,2,1,15000
23.0,46000,RENT,0,VENTURE,18000,15.95,0.4,N,4,1,18000
23.0,38000,MORTGAGE,7,EDUCATION,13225,5.99,0.36,N,3,1,13225
23.0,34999,RENT,2,EDUCATION,10000,12.92,0.29,Y,2,1,10000
23.0,59000,RENT,2,EDUCATION,20000,12.18,0.34,N,4,1,20000
23.0,30000,RENT,2,DEBTCONSOLIDATION,10000,6.99,0.33,N,3,1,10000
23.0,30000,RENT,5,HOMEIMPROVEMENT,6300,17.58,0.22,Y,3,1,6300
23.0,56000,MORTGAGE,7,DEBTCONSOLIDATION,3000,11.28,0.05,N,2,1,3000
23.0,59000,RENT,0,PERSONAL,20000,11.11,0.34,N,2,1,20000
23.0,52000,RENT,0,EDUCATION,17000,18.25,0.33,N,3,1,17000
23.0,88000,RENT,1,VENTURE,8000,14.59,0.09,N,2,1,8000
23.0,48000,RENT,7,MEDICAL,15000,10.65,0.31,N,3,1,15000
23.0,32000,RENT,0,EDUCATION,4000,14.96,0.12,N,2,1,4000
23.0,44000,MORTGAGE,7,DEBTCONSOLIDATION,4500,10.59,0.1,N,2,1,4500
23.0,15000,RENT,2,PERSONAL,3000,11.89,0.2,N,2,1,3000
23.0,39000,RENT,1,HOMEIMPROVEMENT,2500,15.99,0.06,Y,2,1,2500
23.0,76654,RENT,3,VENTURE,20000,13.79,0.26,Y,3,1,20000
23.0,49000,RENT,1,HOMEIMPROVEMENT,5000,13.17,0.1,Y,4,1,5000
23.0,30000,RENT,7,DEBTCONSOLIDATION,4000,16.29,0.13,N,3,1,4000
23.0,34900,MORTGAGE,2,DEBTCONSOLIDATION,5600,18.25,0.16,Y,3,1,5600
23.0,54400,RENT,4,MEDICAL,21600,17.19,0.33,N,4,1,21600
23.0,44000,RENT,5,MEDICAL,15200,16.35,0.34,Y,3,1,15200
23.0,54000,RENT,0,PERSONAL,10000,14.11,0.19,N,2,1,10000
23.0,59578,RENT,4,DEBTCONSOLIDATION,6000,14.54,0.1,Y,2,1,6000
23.0,26400,RENT,1,DEBTCONSOLIDATION,10000,11.49,0.38,N,2,1,10000
23.0,78000,RENT,0,DEBTCONSOLIDATION,10000,16.0,0.13,N,2,1,10000
23.0,56525,MORTGAGE,4,MEDICAL,10000,15.95,0.18,N,4,1,10000
23.0,34404,RENT,2,HOMEIMPROVEMENT,7500,7.37,0.22,N,2,1,7500
23.0,30000,RENT,2,DEBTCONSOLIDATION,5500,15.31,0.18,N,4,1,5500
23.0,33000,RENT,0,MEDICAL,4000,14.96,0.12,Y,4,1,4000
23.0,45000,MORTGAGE,2,PERSONAL,6000,14.96,0.13,Y,2,1,6000
23.0,44000,MORTGAGE,7,DEBTCONSOLIDATION,4000,13.11,0.09,N,4,1,4000
23.0,32918,MORTGAGE,7,DEBTCONSOLIDATION,8000,14.54,0.24,Y,3,1,8000
23.0,38000,RENT,6,DEBTCONSOLIDATION,12500,13.47,0.32,N,2,1,12500
23.0,75000,RENT,3,VENTURE,24000,12.84,0.32,N,3,1,24000
23.0,57000,MORTGAGE,7,MEDICAL,20000,10.25,0.35,N,3,1,20000
23.0,33600,RENT,2,MEDICAL,11000,9.91,0.33,N,2,1,11000
23.0,46150,RENT,1,EDUCATION,6500,15.28,0.14,Y,4,1,6500
23.0,30000,RENT,2,DEBTCONSOLIDATION,7000,11.99,0.23,N,2,1,7000
23.0,74800,RENT,3,MEDICAL,16000,16.45,0.19,N,4,1,16000
23.0,49000,MORTGAGE,4,MEDICAL,5000,16.32,0.1,Y,3,1,5000
23.0,30000,RENT,0,VENTURE,8875,17.99,0.3,N,2,1,8875
23.0,76000,RENT,7,DEBTCONSOLIDATION,5000,11.71,0.07,N,3,1,5000
23.0,56650,MORTGAGE,0,MEDICAL,15000,14.96,0.25,N,3,1,15000
23.0,52000,RENT,0,PERSONAL,15000,14.42,0.29,N,3,1,15000
23.0,24000,OWN,4,MEDICAL,8000,15.99,0.33,N,3,1,8000
23.0,25000,RENT,1,PERSONAL,10000,8.94,0.4,N,4,1,10000
23.0,28800,RENT,2,VENTURE,9000,15.62,0.31,Y,4,1,9000
23.0,31000,RENT,1,VENTURE,10000,14.11,0.32,Y,4,1,10000
23.0,58650,MORTGAGE,0,MEDICAL,8300,8.9,0.12,N,3,1,8300
23.0,29100,RENT,2,DEBTCONSOLIDATION,8875,14.96,0.29,Y,4,1,8875
23.0,30000,RENT,4,MEDICAL,4800,16.49,0.16,N,4,1,4800
23.0,45000,RENT,4,MEDICAL,14500,10.75,0.31,N,4,1,14500
23.0,46610,RENT,2,DEBTCONSOLIDATION,17000,15.95,0.35,Y,3,1,17000
23.0,30000,RENT,6,DEBTCONSOLIDATION,10000,14.72,0.33,N,4,1,10000
23.0,72000,RENT,0,PERSONAL,20000,14.74,0.28,Y,3,1,20000
23.0,32000,RENT,0,VENTURE,10000,10.37,0.31,N,4,1,10000
23.0,74004,RENT,0,EDUCATION,25000,16.32,0.34,Y,4,1,25000
23.0,29000,RENT,7,PERSONAL,6000,16.77,0.21,Y,4,1,6000
23.0,56100,RENT,2,MEDICAL,7500,16.07,0.12,N,3,1,7500
23.0,36707,RENT,3,DEBTCONSOLIDATION,10000,14.54,0.27,N,3,1,10000
23.0,56208,MORTGAGE,7,MEDICAL,6500,15.62,0.11,N,4,1,6500
23.0,48996,RENT,7,MEDICAL,2500,14.59,0.05,Y,3,1,2500
23.0,55000,RENT,5,EDUCATION,17000,6.91,0.31,N,2,1,17000
23.0,39000,RENT,3,EDUCATION,6000,7.51,0.15,N,3,1,6000
23.0,60000,RENT,2,PERSONAL,25000,10.99,0.42,N,3,1,25000
23.0,153000,MORTGAGE,8,VENTURE,28000,15.62,0.18,Y,4,1,28000
23.0,45000,RENT,2,EDUCATION,10000,14.91,0.22,Y,4,1,10000
23.0,55000,RENT,1,EDUCATION,25000,10.75,0.46,N,2,1,25000
23.0,54504,RENT,2,MEDICAL,20000,11.83,0.37,N,4,1,20000
23.0,25000,RENT,0,VENTURE,10000,12.84,0.4,N,2,1,10000
23.0,36000,RENT,0,VENTURE,15000,8.94,0.42,N,4,1,15000
23.0,30000,RENT,0,MEDICAL,14000,16.82,0.47,N,4,1,14000
23.0,54000,RENT,2,DEBTCONSOLIDATION,6000,14.09,0.11,Y,4,1,6000
23.0,34000,RENT,0,EDUCATION,10000,15.33,0.29,Y,4,1,10000
23.0,120600,MORTGAGE,7,MEDICAL,10000,13.49,0.08,N,2,1,10000
23.0,78000,RENT,0,VENTURE,10000,16.89,0.13,N,4,1,10000
23.0,30000,RENT,7,PERSONAL,15000,12.21,0.5,N,4,1,15000
23.0,78000,RENT,2,VENTURE,20000,14.27,0.27,Y,2,1,20000
23.0,30000,RENT,2,PERSONAL,10000,15.7,0.33,Y,2,1,10000
23.0,30000,RENT,1,MEDICAL,10000,15.99,0.33,N,3,1,10000
23.0,24000,RENT,3,DEBTCONSOLIDATION,8000,10.99,0.33,N,2,1,8000
23.0,56000,MORTGAGE,2,DEBTCONSOLIDATION,15000,12.69,0.27,N,4,1,15000
23.0,36100,RENT,3,PERSONAL,15250,14.27,0.41,Y,3,1,15250
23.0,48000,RENT,0,MEDICAL,15175,18.43,0.31,N,4,1,15175
23.0,100300,RENT,0,EDUCATION,14000,14.59,0.12,Y,4,1,14000
23.0,45996,RENT,7,PERSONAL,14575,14.84,0.33,N,4,1,14575
23.0,34800,RENT,1,EDUCATION,5000,15.99,0.14,N,4,1,5000
23.0,44000,MORTGAGE,7,DEBTCONSOLIDATION,8000,14.35,0.18,N,3,1,8000
23.0,12000,RENT,0,DEBTCONSOLIDATION,2400,14.59,0.2,N,3,1,2400
23.0,48000,RENT,0,DEBTCONSOLIDATION,10000,16.02,0.21,N,3,1,10000
23.0,33000,RENT,6,EDUCATION,12000,14.65,0.36,N,4,1,12000
23.0,44000,RENT,1,EDUCATION,5000,12.68,0.11,N,3,1,5000
23.0,42000,MORTGAGE,0,EDUCATION,20000,14.26,0.48,N,2,1,20000
23.0,12000,RENT,0,EDUCATION,1500,11.34,0.13,Y,2,1,1500
23.0,78000,MORTGAGE,0,EDUCATION,6000,12.87,0.08,Y,4,1,6000
23.0,67222,RENT,0,HOMEIMPROVEMENT,15000,14.26,0.22,Y,4,1,15000
23.0,55704,RENT,6,DEBTCONSOLIDATION,20000,12.53,0.37,N,4,1,20000
23.0,29000,RENT,4,HOMEIMPROVEMENT,7000,15.62,0.25,Y,4,1,7000
23.0,29000,RENT,2,MEDICAL,10000,8.49,0.34,N,4,1,10000
23.0,85000,RENT,1,EDUCATION,35000,8.9,0.41,N,4,1,35000
23.0,54000,MORTGAGE,4,MEDICAL,1500,15.62,0.03,Y,4,1,1500
23.0,48000,RENT,2,PERSONAL,15000,10.65,0.31,N,4,1,15000
23.0,36000,RENT,2,DEBTCONSOLIDATION,12000,13.79,0.33,N,4,1,12000
23.0,50000,RENT,7,EDUCATION,25000,14.59,0.5,Y,2,1,25000
23.0,44000,RENT,7,DEBTCONSOLIDATION,10000,14.84,0.23,N,4,1,10000
23.0,60000,RENT,2,VENTURE,2500,14.54,0.04,N,4,1,2500
23.0,30000,RENT,3,EDUCATION,7200,12.69,0.24,N,2,1,7200
23.0,89250,RENT,2,MEDICAL,25000,14.96,0.22,N,2,1,25000
23.0,51000,RENT,3,MEDICAL,12000,14.09,0.24,N,4,1,12000
23.0,30000,RENT,2,VENTURE,2400,16.0,0.08,Y,2,1,2400
23.0,30000,RENT,6,HOMEIMPROVEMENT,1000,14.96,0.03,Y,4,1,1000
23.0,19000,RENT,0,PERSONAL,5000,21.36,0.26,N,3,1,5000
23.0,44000,MORTGAGE,7,PERSONAL,9600,13.98,0.22,Y,3,1,9600
23.0,30000,RENT,1,PERSONAL,14000,13.57,0.47,Y,2,1,14000
23.0,55000,RENT,7,PERSONAL,20000,10.65,0.36,N,2,1,20000
23.0,30000,RENT,2,MEDICAL,5000,16.32,0.17,Y,4,1,5000
23.0,38000,RENT,7,EDUCATION,15000,13.49,0.39,Y,2,1,15000
23.0,34000,RENT,1,HOMEIMPROVEMENT,5600,14.96,0.16,Y,4,1,5600
23.0,48000,RENT,1,PERSONAL,14000,13.11,0.3,N,3,1,14000
23.0,34000,RENT,4,MEDICAL,10000,12.84,0.29,N,3,1,10000
23.0,48000,RENT,8,PERSONAL,4000,10.37,0.08,N,2,1,4000
23.0,44000,RENT,3,DEBTCONSOLIDATION,3500,14.11,0.08,Y,2,1,3500
23.0,45000,RENT,0,EDUCATION,14000,10.65,0.31,N,4,1,14000
23.0,34500,RENT,2,DEBTCONSOLIDATION,12000,15.95,0.33,N,4,1,12000
23.0,54000,MORTGAGE,7,DEBTCONSOLIDATION,11000,15.05,0.2,Y,4,1,11000
23.0,70000,RENT,2,PERSONAL,22000,15.65,0.31,N,4,1,22000
23.0,35000,RENT,2,EDUCATION,6000,16.89,0.17,Y,2,1,6000
23.0,32000,RENT,2,EDUCATION,15000,9.62,0.47,N,2,1,15000
23.0,34000,RENT,1,EDUCATION,15000,15.27,0.44,N,3,1,15000
23.0,41000,RENT,1,VENTURE,16000,11.48,0.41,N,2,1,16000
23.0,29004,RENT,0,DEBTCONSOLIDATION,1800,14.59,0.06,Y,2,1,1800
23.0,32000,RENT,4,EDUCATION,10000,7.49,0.31,N,3,1,10000
23.0,74800,RENT,1,EDUCATION,12000,14.46,0.16,N,3,1,12000
23.0,18000,RENT,2,MEDICAL,3000,12.69,0.16,N,3,1,3000
23.0,65000,RENT,5,DEBTCONSOLIDATION,25000,9.99,0.37,N,2,1,25000
23.0,36000,MORTGAGE,7,MEDICAL,4000,14.54,0.11,N,2,1,4000
23.0,35000,RENT,2,DEBTCONSOLIDATION,12000,10.0,0.34,N,3,1,12000
23.0,54996,RENT,2,VENTURE,20000,12.53,0.36,Y,3,1,20000
23.0,113000,MORTGAGE,2,EDUCATION,20000,14.54,0.18,N,3,1,20000
23.0,54000,RENT,1,EDUCATION,5000,20.16,0.09,N,2,1,5000
23.0,39000,MORTGAGE,7,DEBTCONSOLIDATION,4000,15.62,0.1,Y,3,1,4000
23.0,24000,RENT,1,PERSONAL,4750,15.99,0.2,Y,4,1,4750
23.0,43992,RENT,7,VENTURE,14000,13.24,0.32,N,3,1,14000
23.0,42000,RENT,7,MEDICAL,4800,15.65,0.11,N,3,1,4800
23.0,66000,MORTGAGE,7,HOMEIMPROVEMENT,20000,15.65,0.3,Y,4,1,20000
23.0,45000,RENT,1,EDUCATION,15000,10.37,0.33,N,3,1,15000
23.0,67000,RENT,3,EDUCATION,25000,10.99,0.37,N,4,1,25000
23.0,55000,RENT,2,DEBTCONSOLIDATION,16500,16.07,0.3,N,4,1,16500
23.0,54996,RENT,7,EDUCATION,15600,12.21,0.29,N,2,1,15600
23.0,44000,RENT,7,EDUCATION,14000,13.48,0.32,Y,3,1,14000
23.0,41000,MORTGAGE,7,DEBTCONSOLIDATION,5600,7.9,0.14,N,2,1,5600
23.0,18000,RENT,0,PERSONAL,1500,11.71,0.08,N,2,1,1500
23.0,58650,MORTGAGE,8,MEDICAL,13600,15.62,0.2,N,4,1,13600
23.0,30000,RENT,0,DEBTCONSOLIDATION,12000,7.51,0.4,N,4,1,12000
23.0,38000,RENT,0,EDUCATION,3600,21.21,0.09,N,4,1,3600
23.0,54000,MORTGAGE,1,HOMEIMPROVEMENT,3000,13.99,0.06,Y,4,1,3000
23.0,54000,RENT,7,MEDICAL,5200,13.99,0.1,N,2,1,5200
23.0,48000,RENT,4,EDUCATION,19000,9.63,0.39,N,4,1,19000
23.0,39000,RENT,0,DEBTCONSOLIDATION,5000,15.99,0.13,N,4,1,5000
23.0,30000,RENT,7,HOMEIMPROVEMENT,10000,14.27,0.33,N,4,1,10000
23.0,35004,RENT,2,MEDICAL,12800,11.99,0.38,N,3,1,12800
23.0,44000,MORTGAGE,0,PERSONAL,6000,11.14,0.14,N,2,1,6000
23.0,39000,RENT,7,MEDICAL,12000,15.31,0.31,Y,3,1,12000
23.0,28800,RENT,1,EDUCATION,5175,7.49,0.17,N,2,1,5175
23.0,35220,RENT,0,EDUCATION,12000,13.22,0.34,Y,4,1,12000
23.0,39000,RENT,3,DEBTCONSOLIDATION,5000,11.71,0.13,N,3,1,5000
23.0,64000,MORTGAGE,6,DEBTCONSOLIDATION,3000,15.33,0.05,Y,2,1,3000
23.0,54660,RENT,2,PERSONAL,4000,10.59,0.07,N,3,1,4000
23.0,78996,MORTGAGE,6,DEBTCONSOLIDATION,25000,13.36,0.32,N,3,1,25000
23.0,88000,MORTGAGE,2,DEBTCONSOLIDATION,19600,11.83,0.23,N,2,1,19600
23.0,46800,MORTGAGE,3,MEDICAL,11000,15.05,0.23,Y,3,1,11000
23.0,30000,RENT,5,MEDICAL,2000,11.36,0.07,N,3,1,2000
23.0,42000,RENT,2,PERSONAL,1600,12.68,0.04,Y,4,1,1600
23.0,42000,MORTGAGE,5,MEDICAL,5500,17.93,0.13,N,3,1,5500
23.0,45000,RENT,4,PERSONAL,14000,12.99,0.31,N,3,1,14000
23.0,59004,RENT,3,EDUCATION,8000,11.83,0.14,N,3,1,8000
23.0,54400,MORTGAGE,2,MEDICAL,5000,16.49,0.08,Y,2,1,5000
23.0,48000,RENT,4,MEDICAL,12000,14.54,0.25,Y,2,1,12000
23.0,56972,RENT,7,MEDICAL,15000,16.82,0.26,N,2,1,15000
23.0,54000,RENT,7,DEBTCONSOLIDATION,6000,7.9,0.11,N,2,1,6000
23.0,62900,MORTGAGE,2,MEDICAL,5000,14.84,0.07,N,4,1,5000
23.0,71400,MORTGAGE,1,MEDICAL,12000,14.11,0.14,Y,4,1,12000
23.0,47000,RENT,7,PERSONAL,15000,12.04,0.32,N,3,1,15000
23.0,29100,RENT,3,MEDICAL,10000,15.95,0.34,Y,3,1,10000
23.0,54000,RENT,0,DEBTCONSOLIDATION,6000,10.99,0.11,N,3,1,6000
23.0,30000,RENT,0,VENTURE,13250,10.99,0.44,N,2,1,13250
23.0,56000,RENT,3,HOMEIMPROVEMENT,12800,18.67,0.22,Y,4,1,12800
23.0,74800,RENT,3,DEBTCONSOLIDATION,12000,11.11,0.14,N,2,1,12000
23.0,42000,RENT,1,PERSONAL,6000,15.62,0.14,N,3,1,6000
23.0,46000,RENT,2,PERSONAL,18250,10.75,0.38,N,4,1,18250
23.0,30000,RENT,7,MEDICAL,10000,15.65,0.33,N,3,1,10000
23.0,26400,RENT,8,DEBTCONSOLIDATION,8875,7.9,0.34,N,4,1,8875
23.0,30000,RENT,3,DEBTCONSOLIDATION,10000,11.71,0.33,N,2,1,10000
23.0,60000,RENT,7,EDUCATION,24250,11.66,0.39,N,3,1,24250
23.0,58650,MORTGAGE,6,MEDICAL,25000,15.58,0.36,N,4,1,25000
23.0,32000,RENT,6,EDUCATION,12000,7.49,0.38,N,4,1,12000
23.0,29952,RENT,0,HOMEIMPROVEMENT,6250,14.54,0.2,N,4,1,6250
23.0,54000,MORTGAGE,4,DEBTCONSOLIDATION,8500,12.49,0.16,N,2,1,8500
23.0,84000,RENT,7,PERSONAL,30000,18.25,0.36,Y,3,1,30000
23.0,30000,RENT,7,EDUCATION,10000,10.38,0.33,N,2,1,10000
23.0,44531,RENT,1,MEDICAL,15000,10.75,0.34,N,4,1,15000
23.0,57500,RENT,0,VENTURE,3000,17.93,0.05,Y,3,1,3000
23.0,33000,RENT,7,HOMEIMPROVEMENT,5200,16.89,0.17,Y,2,1,5200
23.0,24996,RENT,2,DEBTCONSOLIDATION,2500,15.95,0.1,Y,4,1,2500
23.0,59000,RENT,2,MEDICAL,20000,16.7,0.34,N,2,1,20000
23.0,104550,MORTGAGE,7,MEDICAL,24000,15.21,0.2,N,3,1,24000
23.0,68700,RENT,2,VENTURE,30000,14.98,0.5,Y,4,1,30000
23.0,246725,OWN,4,MEDICAL,24250,15.31,0.11,Y,2,1,24250
23.0,54000,RENT,5,DEBTCONSOLIDATION,18900,11.99,0.34,N,2,1,18900
23.0,60000,RENT,2,PERSONAL,25000,11.83,0.42,N,4,1,25000
23.0,58313,RENT,7,MEDICAL,16000,18.09,0.28,Y,3,1,16000
23.0,36000,RENT,1,PERSONAL,4000,17.93,0.11,N,2,1,4000
23.0,24000,RENT,6,MEDICAL,10000,12.92,0.42,N,2,1,10000
23.0,69000,RENT,7,EDUCATION,4500,8.94,0.07,N,2,1,4500
23.0,48000,RENT,7,DEBTCONSOLIDATION,15000,14.26,0.31,N,2,1,15000
23.0,59004,RENT,0,DEBTCONSOLIDATION,8000,15.58,0.14,N,3,1,8000
23.0,63000,RENT,1,EDUCATION,20000,15.65,0.32,Y,3,1,20000
23.0,77052,RENT,0,EDUCATION,24250,11.83,0.31,N,4,1,24250
23.0,70523,MORTGAGE,8,EDUCATION,22000,12.72,0.29,Y,4,1,22000
23.0,49635,RENT,2,EDUCATION,8200,15.95,0.17,N,2,1,8200
